FID,Field1,x,y,WPreyD,Rgd,Alt,LargeLS,Small_LS,LS_Biomass,Village_LC
2145,6867,8679000,3750110,0.2900000,25.5146999,4690.0000000,0.0000000,0.0000000,0.0000000,94841104.0000000
2146,6868,8679500,3750110,0.2898730,41.4608002,4882.0000000,0.0000000,0.0000000,0.0000000,92762800.0000000
2147,6869,8680000,3750110,0.2896210,35.2136002,4986.0000000,0.0000000,0.0000000,0.0000000,91435104.0000000
2148,6870,8680500,3750110,0.2894950,39.9625015,5085.0000000,0.0000000,0.0000000,0.0000000,89973296.0000000
2149,6871,8681000,3750110,0.2892430,49.6286011,4886.0000000,0.0000000,0.0000000,0.0000000,88314600.0000000
2150,6872,8681500,3750110,0.2889910,22.7155991,4677.0000000,0.0000000,0.0000000,0.0000000,86618200.0000000
2151,6873,8682000,3750110,0.2887380,34.7994003,4510.0000000,0.0000000,0.0000000,0.0000000,85180496.0000000
2152,6874,8682500,3750110,0.2884860,48.9897995,4304.0000000,0.0000000,0.0000000,0.0000000,84116800.0000000
2153,6875,8683000,3750110,0.2883600,31.5753002,4121.0000000,0.0000000,0.0000000,0.0000000,83164496.0000000
2154,6876,8683500,3750110,0.2882330,34.1174011,3893.0000000,0.0000000,0.0000000,0.0000000,82328304.0000000
2155,6877,8684000,3750110,0.2882330,37.1753006,4077.0000000,0.0000000,0.0000000,0.0000000,81664200.0000000
2156,6878,8684500,3750110,0.2882330,18.3302994,4204.0000000,0.0000000,0.0000000,0.0000000,81096496.0000000
2157,6879,8685000,3750110,0.2882330,47.3919983,4436.0000000,0.0000000,0.0000000,0.0000000,80687104.0000000
2158,6880,8685500,3750110,0.2882330,38.6134987,4653.0000000,0.0000000,0.0000000,0.0000000,79848896.0000000
2159,6881,8686000,3750110,0.2882330,21.7486000,4964.0000000,0.0000000,0.0000000,0.0000000,78526400.0000000
2160,6882,8686500,3750110,0.2883600,27.7849007,4797.0000000,0.0000000,0.0000000,0.0000000,77453200.0000000
2161,6883,8687000,3750110,0.2884860,41.6652985,4834.0000000,0.0000000,0.0000000,0.0000000,75805400.0000000
2162,6884,8687500,3750110,0.2887380,57.7061996,5021.0000000,0.0000000,0.0000000,0.0000000,73336600.0000000
2163,6885,8688000,3750110,0.2889910,45.0998993,5289.0000000,0.0000000,0.0000000,0.0000000,70728000.0000000
2164,6886,8688500,3750110,0.2891140,39.6357994,5058.0000000,0.0000000,0.0000000,0.0000000,68127296.0000000
2165,6887,8689000,3750110,0.2892380,38.6523018,4787.0000000,0.0000000,0.0000000,0.0000000,65652400.0000000
2166,6888,8689500,3750110,0.2891110,36.5649986,4655.0000000,0.0000000,0.0000000,0.0000000,63280900.0000000
2167,6889,8690000,3750110,0.2891110,72.2011032,4605.0000000,0.0000000,0.0000000,0.0000000,60977700.0000000
2168,6890,8690500,3750110,0.2889840,76.3806000,4544.0000000,0.0000000,0.0000000,0.0000000,58669700.0000000
2169,6891,8691000,3750110,0.2887300,42.2728996,4373.0000000,0.0000000,0.0000000,0.0000000,56418700.0000000
2170,6892,8691500,3750110,0.2884760,30.9354000,4233.0000000,0.0000000,0.0000000,0.0000000,54263400.0000000
2171,6893,8692000,3750110,0.2882220,35.2986984,4447.0000000,0.0000000,0.0000000,0.0000000,52087600.0000000
2172,6894,8692500,3750110,0.2879680,36.6469994,4366.0000000,0.0000000,0.0000000,0.0000000,49864100.0000000
2173,6895,8693000,3750110,0.2878410,51.5073013,4357.0000000,0.0000000,0.0000000,0.0000000,47680800.0000000
2174,6896,8693500,3750110,0.2873250,38.3796997,4490.0000000,0.0000000,0.0000000,0.0000000,45448900.0000000
2175,6897,8694000,3750110,0.2862940,112.9380035,4403.0000000,0.0000000,0.0000000,0.0000000,43345600.0000000
2176,6898,8694500,3750110,0.2851280,107.7590027,4374.0000000,0.0000000,0.0000000,0.0000000,41159400.0000000
2177,6899,8695000,3750110,0.2837380,47.7074013,4391.0000000,0.0000000,0.0000000,0.0000000,38960400.0000000
2178,6900,8695500,3750110,0.2822290,61.0900993,4569.0000000,0.0000000,0.0000000,0.0000000,36721400.0000000
2179,6901,8696000,3750110,0.2808280,50.7149010,4422.0000000,0.0000000,0.0000000,0.0000000,34441000.0000000
2180,6902,8696500,3750110,0.2791720,36.7966995,4158.0000000,0.0000000,0.0000000,0.0000000,32289500.0000000
2181,6903,8697000,3750110,0.2776430,38.1314011,4080.0000000,0.0000000,0.0000000,0.0000000,30211000.0000000
2182,6904,8697500,3750110,0.2760700,148.5330048,3844.0000000,0.0390461,0.0255896,8.5486698,28283900.0000000
2183,6905,8698000,3750110,0.2744090,23.4307003,3531.0000000,0.2931720,0.2750350,67.0878983,27343300.0000000
2184,6906,8698500,3750110,0.2726200,72.4914017,3691.0000000,0.6480950,0.7918690,154.7420044,26707600.0000000
2185,6907,8699000,3750110,0.2708310,33.6451988,4041.0000000,0.9743510,1.3965000,239.8500061,25573400.0000000
2186,6908,8699500,3750110,0.2690420,58.6259003,4045.0000000,1.1405300,1.9199100,290.7409973,24093600.0000000
2187,6909,8700000,3750110,0.2673630,77.8780975,4408.0000000,1.2216100,2.3283401,320.9270020,22527500.0000000
2188,6910,8700500,3750110,0.2651130,68.8258972,4846.0000000,1.3124900,2.5477700,346.4200134,20902600.0000000
2189,6911,8701000,3750110,0.2626690,74.2496033,5012.0000000,1.2400399,2.3640900,325.7909851,18580700.0000000
2190,6912,8701500,3750110,0.2599680,45.5960999,5004.0000000,1.2524199,2.3307600,327.0509949,16046100.0000000
2191,6913,8702000,3750110,0.2573550,67.1342010,4851.0000000,1.2817400,2.4091899,335.5429993,13694500.0000000
2192,6914,8702500,3750110,0.2547100,63.0317001,4676.0000000,1.4230100,2.7623200,375.5910034,11543600.0000000
2193,6915,8703000,3750110,0.2522510,47.6129990,4454.0000000,1.3953800,2.7086799,368.2980042,10131600.0000000
2194,6916,8703500,3750110,0.2498710,41.6292992,4239.0000000,1.3815700,2.6818600,364.6530151,9022740.0000000
2195,6917,8704000,3750110,0.2476920,48.6209984,4070.0000000,1.3861700,2.6908000,365.8670044,8031200.0000000
2196,6918,8704500,3750110,0.2457690,50.9608002,3872.0000000,1.3677500,2.6550400,361.0050049,7050080.0000000
2197,6919,8705000,3750110,0.2439100,38.2883987,3694.0000000,1.1374900,2.2080700,300.2300110,5704600.0000000
2198,6920,8705500,3750110,0.2420510,56.8945999,3513.0000000,0.7690710,1.4929000,202.9889984,4900950.0000000
2199,6921,8706000,3750110,0.2406070,7.8740101,3400.0000000,0.3776280,0.7330420,99.6716003,4287650.0000000
2200,6922,8706500,3750110,0.2391370,26.8887005,3408.0000000,0.5681100,1.4547600,162.2660065,4994390.0000000
2201,6923,8707000,3750110,0.2377320,35.0713997,3549.0000000,1.2884099,3.4097300,371.8689880,5862700.0000000
2202,6924,8707500,3750110,0.2365180,33.6749001,3719.0000000,2.1140800,5.5948300,610.1790161,7225390.0000000
2203,6925,8708000,3750110,0.2354950,22.2710991,3818.0000000,2.6131101,6.9155002,754.2119751,9115570.0000000
2204,6926,8708500,3750110,0.2345220,38.2883987,3959.0000000,2.6403301,6.9875398,762.0689697,11068700.0000000
2205,6927,8709000,3750110,0.2336310,16.3094997,4051.0000000,2.7038400,7.1556201,780.3989868,12857700.0000000
2206,6928,8709500,3750110,0.2327300,38.0262985,4191.0000000,2.7582800,7.2996998,796.1119995,14591200.0000000
2207,6929,8710000,3750110,0.2319680,22.3829994,4344.0000000,2.7310600,7.2276602,788.2559814,16740300.0000000
2208,6930,8710500,3750110,0.2312700,41.4729004,4403.0000000,2.6947701,7.1316099,777.7810059,18943800.0000000
2209,6931,8711000,3750110,0.2306350,31.7647991,4519.0000000,2.6766200,7.0835900,772.5430298,21181100.0000000
2210,6932,8711500,3750110,0.2302530,13.7476997,4606.0000000,2.6584799,7.0355601,767.3070068,22901000.0000000
2211,6933,8712000,3750110,0.2300000,25.2784996,4666.0000000,2.7855000,7.3717299,803.9689941,23866100.0000000
2212,6934,8712500,3750110,0.2300000,34.1759987,4729.0000000,2.8036499,7.4197602,809.2069702,24833700.0000000
2213,6935,8713000,3750110,0.2300000,36.2215004,4727.0000000,2.9224200,7.9658699,851.5999756,25710600.0000000
2214,6936,8713500,3750110,0.2300000,43.6004982,4774.0000000,3.8812399,12.2418003,1189.1899414,26690300.0000000
2215,6937,8714000,3750110,0.2300000,18.8943996,4831.0000000,5.1030698,17.8222008,1623.9799805,26380000.0000000
2216,6938,8714500,3750110,0.2300000,25.6905003,4732.0000000,6.3270702,23.3792992,2058.3798828,23997000.0000000
2217,6939,8715000,3750110,0.2300000,40.2989006,4570.0000000,7.3951802,28.0603008,2431.5700684,21651300.0000000
2218,6940,8715500,3750110,0.2300000,50.0499992,4274.0000000,7.9420300,30.2028999,2613.7399902,19432700.0000000
2219,6941,8716000,3750110,0.2300000,53.9165993,4264.0000000,7.9420300,30.2028999,2613.7399902,17482200.0000000
2220,6942,8716500,3750110,0.2300000,16.4620991,4328.0000000,7.9420300,30.2028999,2613.7399902,15472800.0000000
2221,6943,8717000,3750110,0.2300000,66.0983963,4378.0000000,7.7954702,29.6312008,2565.0000000,13404900.0000000
2222,6944,8717500,3750110,0.2300000,27.3129997,4373.0000000,7.0444899,26.5823994,2311.1000977,11303300.0000000
2223,6945,8718000,3750110,0.2300000,39.4588013,4184.0000000,6.0736699,22.6760006,1984.0999756,9273880.0000000
2224,6946,8718500,3750110,0.2300000,60.7783012,3948.0000000,4.8961601,17.9120998,1586.5699463,7237230.0000000
2225,6947,8719000,3750110,0.2300000,59.1523018,3625.0000000,3.4330499,12.0049000,1093.0500488,5330660.0000000
2226,6948,8719500,3750110,0.2300000,65.2839966,3637.0000000,1.8859900,5.9071898,576.4060059,4312670.0000000
2227,6949,8720000,3750110,0.2300000,84.9941025,3582.0000000,0.7594100,1.3338799,195.5299988,3578990.0000000
2228,6950,8720500,3750110,0.2300000,81.6271973,3580.0000000,0.6054170,0.0000000,118.6620026,3889130.0000000
2229,6951,8721000,3750110,0.2300000,11.2693996,3340.0000000,0.6998680,0.0000000,137.1739960,3971440.0000000
2230,6952,8721500,3750110,0.2300000,25.9808006,3304.0000000,0.8679050,0.0000000,170.1089935,3253640.0000000
2231,6953,8722000,3750110,0.2300000,72.1526031,3428.0000000,1.0945899,0.0000000,214.5399933,3022350.0000000
2232,6954,8722500,3750110,0.2300000,71.7913971,3722.0000000,1.2790999,0.0000000,250.7039948,3814020.0000000
2233,6955,8723000,3750110,0.2300000,62.6897011,4022.0000000,1.4747601,0.0000000,289.0530090,2445220.0000000
2234,6956,8723500,3750110,0.2300000,148.1109924,4355.0000000,1.5266500,0.0000000,299.2229919,506807.0000000
2235,6957,8724000,3750110,0.2300000,79.1202011,4438.0000000,1.5725600,0.0000000,308.2219849,2250320.0000000
2236,7058,8669000,3750610,0.1384710,21.8861008,4242.0000000,0.0000000,0.0000000,0.0000000,133231000.0000000
2237,7059,8669500,3750610,0.1553550,22.0000000,4177.0000000,0.0000000,0.0000000,0.0000000,131112000.0000000
2238,7060,8670000,3750610,0.1708210,86.1045990,4304.0000000,0.0000000,0.0000000,0.0000000,128987000.0000000
2239,7061,8670500,3750610,0.1850000,8.0000000,4242.0000000,0.0000000,0.0000000,0.0000000,126833000.0000000
2240,7062,8671000,3750610,0.1983640,43.4165993,4497.0000000,0.0000000,0.0000000,0.0000000,124656000.0000000
2241,7063,8671500,3750610,0.2115520,44.6430016,4661.0000000,0.0000000,0.0000000,0.0000000,122338000.0000000
2242,7064,8672000,3750610,0.2234430,81.1048965,4684.0000000,0.0000000,0.0000000,0.0000000,120018000.0000000
2243,7065,8672500,3750610,0.2350980,41.7013016,4990.0000000,0.0000000,0.0000000,0.0000000,117667000.0000000
2244,7066,8673000,3750610,0.2466790,44.4972000,5189.0000000,0.0000000,0.0000000,0.0000000,115248000.0000000
2245,7067,8673500,3750610,0.2564000,33.3316994,5418.0000000,0.0000000,0.0000000,0.0000000,113189000.0000000
2246,7070,8675000,3750610,0.2834880,13.0767002,5342.0000000,0.0000000,0.0000000,0.0000000,106014000.0000000
2247,7071,8675500,3750610,0.2890910,54.0833015,5331.0000000,0.0000000,0.0000000,0.0000000,104107000.0000000
2248,7072,8676000,3750610,0.2900000,45.2989998,5406.0000000,0.0000000,0.0000000,0.0000000,102393000.0000000
2249,7073,8676500,3750610,0.2900000,52.2397995,5343.0000000,0.0000000,0.0000000,0.0000000,101054000.0000000
2250,7074,8677000,3750610,0.2900000,41.8209991,5152.0000000,0.0000000,0.0000000,0.0000000,99849200.0000000
2251,7075,8677500,3750610,0.2900000,49.7794991,5019.0000000,0.0000000,0.0000000,0.0000000,98764000.0000000
2252,7076,8678000,3750610,0.2900000,48.3321991,4996.0000000,0.0000000,0.0000000,0.0000000,97635104.0000000
2253,7077,8678500,3750610,0.2900000,55.6147003,4999.0000000,0.0000000,0.0000000,0.0000000,96121400.0000000
2254,7078,8679000,3750610,0.2900000,27.8568001,4836.0000000,0.0000000,0.0000000,0.0000000,93834496.0000000
2255,7079,8679500,3750610,0.2900000,59.6573982,4944.0000000,0.0000000,0.0000000,0.0000000,91424704.0000000
2256,7080,8680000,3750610,0.2900000,29.1033001,5056.0000000,0.0000000,0.0000000,0.0000000,89220800.0000000
2257,7081,8680500,3750610,0.2900000,39.6484985,4927.0000000,0.0000000,0.0000000,0.0000000,87958400.0000000
2258,7082,8681000,3750610,0.2900000,54.7174988,4726.0000000,0.0000000,0.0000000,0.0000000,86471104.0000000
2259,7083,8681500,3750610,0.2898740,34.0587997,4580.0000000,0.0000000,0.0000000,0.0000000,84960896.0000000
2260,7084,8682000,3750610,0.2897480,24.0000000,4377.0000000,0.0000000,0.0000000,0.0000000,83392400.0000000
2261,7085,8682500,3750610,0.2896210,24.2486992,4226.0000000,0.0000000,0.0000000,0.0000000,82091104.0000000
2262,7086,8683000,3750610,0.2894950,29.2061996,4034.0000000,0.0000000,0.0000000,0.0000000,81151600.0000000
2263,7087,8683500,3750610,0.2893690,38.7168999,4057.0000000,0.0000000,0.0000000,0.0000000,80331000.0000000
2264,7088,8684000,3750610,0.2893690,30.9676991,4176.0000000,0.0000000,0.0000000,0.0000000,79587200.0000000
2265,7089,8684500,3750610,0.2893690,43.9544983,4308.0000000,0.0000000,0.0000000,0.0000000,78946704.0000000
2266,7090,8685000,3750610,0.2893690,101.7939987,4522.0000000,0.0000000,0.0000000,0.0000000,78435400.0000000
2267,7091,8685500,3750610,0.2893690,55.5068016,4798.0000000,0.0000000,0.0000000,0.0000000,77560600.0000000
2268,7092,8686000,3750610,0.2893690,33.6451988,4973.0000000,0.0000000,0.0000000,0.0000000,76357800.0000000
2269,7093,8686500,3750610,0.2894950,18.0000000,4794.0000000,0.0000000,0.0000000,0.0000000,75057104.0000000
2270,7094,8687000,3750610,0.2896210,33.3616982,4969.0000000,0.0000000,0.0000000,0.0000000,74202600.0000000
2271,7095,8687500,3750610,0.2897480,37.3095016,5109.0000000,0.0000000,0.0000000,0.0000000,72658304.0000000
2272,7096,8688000,3750610,0.2898740,24.9799995,5315.0000000,0.0000000,0.0000000,0.0000000,70031000.0000000
2273,7097,8688500,3750610,0.2900000,26.9815006,5140.0000000,0.0000000,0.0000000,0.0000000,67394096.0000000
2274,7098,8689000,3750610,0.2900000,42.7784996,4989.0000000,0.0000000,0.0000000,0.0000000,64840500.0000000
2275,7099,8689500,3750610,0.2900000,41.0731010,4913.0000000,0.0000000,0.0000000,0.0000000,62354100.0000000
2276,7100,8690000,3750610,0.2900000,25.8456993,4705.0000000,0.0000000,0.0000000,0.0000000,59939900.0000000
2277,7101,8690500,3750610,0.2897460,47.8852997,4558.0000000,0.0000000,0.0000000,0.0000000,58078900.0000000
2278,7102,8691000,3750610,0.2897460,16.2481003,4548.0000000,0.0000000,0.0000000,0.0000000,56465500.0000000
2279,7103,8691500,3750610,0.2896190,25.4557991,4313.0000000,0.0000000,0.0000000,0.0000000,54250000.0000000
2280,7104,8692000,3750610,0.2894920,35.9444008,4539.0000000,0.0000000,0.0000000,0.0000000,52030400.0000000
2281,7105,8692500,3750610,0.2893650,42.5558014,4546.0000000,0.0000000,0.0000000,0.0000000,49729300.0000000
2282,7106,8693000,3750610,0.2892380,58.5149994,4617.0000000,0.0000000,0.0000000,0.0000000,47435900.0000000
2283,7107,8693500,3750610,0.2891080,55.5517998,4602.0000000,0.0000000,0.0000000,0.0000000,45099900.0000000
2284,7108,8694000,3750610,0.2882110,40.2491989,4574.0000000,0.0000000,0.0000000,0.0000000,42974100.0000000
2285,7109,8694500,3750610,0.2869430,36.0000000,4535.0000000,0.0000000,0.0000000,0.0000000,40687100.0000000
2286,7110,8695000,3750610,0.2856690,60.6217995,4640.0000000,0.0000000,0.0000000,0.0000000,38363100.0000000
2287,7111,8695500,3750610,0.2841400,34.8712006,4656.0000000,0.0000000,0.0000000,0.0000000,36013700.0000000
2288,7112,8696000,3750610,0.2827390,45.0555000,4501.0000000,0.0000000,0.0000000,0.0000000,33754200.0000000
2289,7113,8696500,3750610,0.2812100,21.0713005,4331.0000000,0.0000000,0.0000000,0.0000000,31530900.0000000
2290,7114,8697000,3750610,0.2796490,25.0400009,4133.0000000,0.0000000,0.0000000,0.0000000,29402500.0000000
2291,7115,8697500,3750610,0.2779870,39.6484985,3865.0000000,0.0000000,0.0000000,0.0000000,27404900.0000000
2292,7116,8698000,3750610,0.2763260,45.1664009,3565.0000000,0.1735700,0.2795520,43.8040009,25686300.0000000
2293,7117,8698500,3750610,0.2745370,78.0064011,3612.0000000,0.4622710,0.7825930,117.9960022,24868600.0000000
2294,7118,8699000,3750610,0.2727480,82.9758987,3826.0000000,0.8011110,1.4546900,207.9320068,24179200.0000000
2295,7119,8699500,3750610,0.2709580,71.8749008,4085.0000000,1.1328800,2.1991301,299.0140076,22731000.0000000
2296,7120,8700000,3750610,0.2690350,131.5260010,4336.0000000,1.3677500,2.6550400,361.0050049,21083500.0000000
2297,7121,8700500,3750610,0.2665270,85.5512009,4578.0000000,1.3309100,2.5835299,351.2820129,19400600.0000000
2298,7122,8701000,3750610,0.2638910,55.4796982,4850.0000000,1.2756500,2.4762499,336.6960144,17460500.0000000
2299,7123,8701500,3750610,0.2611250,63.9295998,4965.0000000,1.2894599,2.5030701,340.3420105,15026000.0000000
2300,7124,8702000,3750610,0.2583230,29.2061996,4727.0000000,1.3539300,2.6282201,357.3580017,12604200.0000000
2301,7125,8702500,3750610,0.2555020,56.5951004,4464.0000000,1.4276201,2.7712600,376.8080139,10392600.0000000
2302,7126,8703000,3750610,0.2539550,38.0657005,4296.0000000,1.4276201,2.7712600,376.8080139,8354840.0000000
2303,7127,8703500,3750610,0.2504500,36.0694008,4142.0000000,1.3999900,2.7176199,369.5150146,7076070.0000000
2304,7128,8704000,3750610,0.2481350,27.7668991,3955.0000000,1.3861700,2.6908000,365.8670044,6115710.0000000
2305,7129,8704500,3750610,0.2460260,41.0243988,3755.0000000,1.2019600,2.3332200,317.2470093,5248640.0000000
2306,7130,8705000,3750610,0.2440380,20.2236996,3591.0000000,0.8795970,1.7074500,232.1620026,4397470.0000000
2307,7131,8705500,3750610,0.2419870,21.7714996,3396.0000000,0.5065740,0.9833490,133.7059937,3181090.0000000
2308,7132,8706000,3750610,0.2402560,8.7178001,3411.0000000,0.1932820,0.3815940,51.2391014,2577510.0000000
2309,7133,8706500,3750610,0.2386900,41.2067986,3540.0000000,0.4718110,1.2486300,136.1770020,3340060.0000000
2310,7134,8707000,3750610,0.2373480,22.1811008,3658.0000000,1.2793300,3.3857100,369.2489929,4787080.0000000
2311,7135,8707500,3750610,0.2360060,20.7605000,3763.0000000,2.0777800,5.4987798,599.7020264,6530910.0000000
2312,7136,8708000,3750610,0.2348560,56.1693993,3889.0000000,2.6312599,6.9635301,759.4509888,8445880.0000000
2313,7137,8708500,3750610,0.2339490,23.9374008,4081.0000000,2.6312599,6.9635301,759.4509888,9962070.0000000
2314,7138,8709000,3750610,0.2329940,17.7481995,4174.0000000,2.6584799,7.0355601,767.3070068,11684800.0000000
2315,7139,8709500,3750610,0.2322220,30.7733994,4237.0000000,2.7038400,7.1556201,780.3989868,13791900.0000000
2316,7140,8710000,3750610,0.2315240,36.8782005,4386.0000000,2.7401400,7.2516699,790.8759766,15957200.0000000
2317,7141,8710500,3750610,0.2308890,37.3764992,4496.0000000,2.7219901,7.2036500,785.6380005,18200700.0000000
2318,7142,8711000,3750610,0.2303170,30.9354000,4648.0000000,2.7038400,7.1556201,780.3989868,20498200.0000000
2319,7143,8711500,3750610,0.2300000,24.0207996,4722.0000000,2.7492099,7.2756801,793.4940186,22850100.0000000
2320,7144,8712000,3750610,0.2300000,31.5118999,4780.0000000,2.7401400,7.2516699,790.8759766,25235600.0000000
2321,7145,8712500,3750610,0.2300000,39.6862984,4859.0000000,2.6494000,7.0115499,764.6870117,27236600.0000000
