#PolyID,X,Y,Usage,/,Topography,Habitats,Altitude,Start,Stop,,
B8_T1,204991.7636,3177354.582,-,/,-,-,-,,,85,085
B8_T1,205147.2745,3177601.183,-,/,-,-,-,,,85,085
B8_T1,205259.4715,3177787.94,-,/,-,-,-,,,85,085
B8_T1,205268.2038,3178133.055,-,/,-,-,-,,,85,085
B8_T1,205294.4671,3178227.188,-,/,-,-,-,,,85,085
B8_T1,205271.7997,3178275.161,-,/,-,-,-,,,85,085
B8_T1,205255.7839,3178350.05,-,/,-,-,-,,,85,085
B8_T1,205256.4689,3178377.118,-,/,-,-,-,,,85,085
B8_T1,205712.8442,3176117.523,-,/,-,-,-,,,85,085
B8_T1,205696.1374,3176165.343,-,/,-,-,-,,,85,085
B8_T1,205255.7839,3178350.05,-,/,-,-,-,,,85,085
B8_T1,205607.9914,3176221.739,-,/,-,-,-,CHANGE,,85,085
B8_T2,204528.5494,3179740.125,3751.47,/,Livestock trail_Cliff,Scrubland,4400,CHANGE,,86,086
B8_T2,204528.3887,3179733.793,-,/,-,-,-,,,86,086
B8_T2,204382.6772,3179474.958,-,/,-,-,-,,,86,086
B8_T2,204413.6622,3179301.193,-,/,-,-,-,,,86,086
B8_T2,204473.736,3179178.948,-,/,-,-,-,,,86,086
B8_T2,204615.7497,3179105.562,-,/,-,-,-,,,86,086
B8_T2,204826.417,3179113.823,-,/,-,-,-,,,86,086
B8_T2,204923.7262,3179005.87,-,/,-,-,-,,,86,086
B8_T2,204978.3298,3178901.382,-,/,-,-,-,,,86,086
B8_T2,204988.8286,3178893.197,-,/,-,-,-,,,86,086
B8_T2,205029.8907,3178842,-,/,-,-,-,,,86,086
B8_T2,205058.4147,3178755.22,-,/,-,-,-,,,86,086
B8_T2,205096.1253,3178681.935,-,/,-,-,-,,,86,086
B8_T2,205140.2872,3178642.804,-,/,-,-,-,,,86,086
B8_T2,205155.795,3178570.933,-,/,-,-,-,,,86,086
B8_T2,205144.151,3178488.912,-,/,-,-,-,,,86,086
B8_T2,205123.7342,3178463.861,-,/,-,-,-,,,86,086
B8_T2,205105.0697,3178454.66,-,/,-,-,-,,,86,086
B8_T2,205085.1201,3178439.575,-,/,-,-,-,,,86,086
B8_T2,205068.3792,3178417.261,-,/,-,-,-,,,86,086
B8_T2,205067.9121,3178393.01,-,/,-,-,-,,,86,086
B8_T2,205056.282,3178356.118,-,/,-,-,-,,,86,086
B8_T2,205036.1953,3178310.229,-,/,-,-,-,,,86,086
B8_T2,205022.6345,3178305.449,-,/,-,-,-,,,86,086
B8_T2,205007.9263,3178293.388,-,/,-,-,-,,,86,086
B8_T2,204948.7339,3178269.806,-,/,-,-,-,,,86,086
B8_T2,204904.2574,3178241.983,-,/,-,-,-,,,86,086
B8_T2,204876.2042,3178238.881,-,/,-,-,-,,,86,086
B8_T2,204861.4823,3178231.256,-,/,-,-,-,,,86,086
B8_T2,204782.6099,3178230.135,-,/,-,-,-,,,86,086
B8_T2,204735.5424,3178207.352,-,/,-,-,-,,,86,086
B8_T2,204678.9286,3178193.239,-,/,-,-,-,,,86,086
B8_T2,204663.109,3178184.684,-,/,-,-,-,,,86,086
B8_T2,204645.4814,3178181.632,-,/,-,-,-,,,86,086
B8_T2,204608.3887,3178181.489,-,/,-,-,-,,,86,086
B8_T2,204584.4726,3178175.877,-,/,-,-,-,,,86,086
B8_T2,204554.8785,3178156.903,-,/,-,-,-,,,86,086
B8_T2,204508.2124,3178136.454,-,/,-,-,-,,,86,086
B8_T2,204476.8752,3178113.004,-,/,-,-,-,,,86,086
B8_T2,204396.5601,3178095.052,-,/,-,-,-,,,86,086
B8_T2,204353.0189,3178067.328,-,/,-,-,-,,,86,086
B8_T2,204278.5825,3178065.887,-,/,-,-,-,,,86,086
B8_T2,204249.3167,3178080.104,-,/,-,-,-,,,86,086
B8_T2,204217.3959,3178089.45,-,/,-,-,-,,,86,086
B8_T2,204188.2389,3178105.738,-,/,-,-,-,,,86,086
B8_T2,204148.295,3178112.697,-,/,-,-,-,,,86,086
B8_T2,204129.2635,3178112.582,-,/,-,-,-,,,86,086
B8_T2,204075.1849,3178145.604,-,/,-,-,-,,,86,086
B8_T2,204063.5129,3178149.557,-,/,-,-,-,,,86,086
B8_T2,204029.4612,3178152.995,-,/,-,-,-,,,86,086
B8_T2,203947.595,3178151.591,-,/,-,-,-,,,86,086
B8_T2,203934.4676,3178156.389,-,/,-,-,-,,,86,086
B8_T2,203918.6603,3178156.641,-,/,-,-,-,,,86,086
B8_T2,203816.4585,3178145.841,-,/,-,-,-,,,86,086
B8_T2,203794.1817,3178148.519,-,/,-,-,-,,,86,086
B8_T2,203765.8392,3178216.829,-,/,-,-,-,,,86,086
B8_T2,203745.2024,3178246.252,-,/,-,-,-,,,86,086
B8_T2,203729.7435,3178251.62,-,/,-,-,-,,,86,086
B8_T2,203711.4536,3178240.058,-,/,-,-,-,,,86,086
B8_T2,203732.6201,3178149.617,-,/,-,-,-,,,86,086
B8_T2,203729.3322,3178142.38,-,/,-,-,-,,,86,086
B8_T2,203712.7136,3178140.346,-,/,-,-,-,,,86,086
B8_T2,203697.1759,3178143.531,-,/,-,-,-,,,86,086
B8_T2,203682.5718,3178149.64,-,/,-,-,-,,,86,086
B8_T2,203665.6551,3178162.046,-,/,-,-,-,,,86,086
B8_T2,203657.562,3178177.684,-,/,-,-,-,,,86,086
B8_T2,203663.7647,3178211.836,-,/,-,-,-,,,86,086
B8_T2,203663.76,3178233.811,-,/,-,-,-,,,86,086
B8_T2,203650.858,3178263.238,-,/,-,-,-,,,86,086
B8_T2,203636.2561,3178281.334,-,/,-,-,-,,,86,086
B8_T2,203611.9838,3178301.4,-,/,-,-,-,,,86,086
B8_T2,203605.4706,3178314.264,-,/,-,-,-,,,86,086
B8_T2,204528.3887,3179733.793,-,/,-,-,-,,,86,086
B8_T2,204826.4171,3179113.823,-,/,-,-,-,CHANGE,,86,086
B8_T3,203861.1665,3181829.742,2412.21,/,Valley bottom ,Scrubland,4250,CHANGE,,87,087
B8_T3,203839.4008,3181822.771,-,/,-,-,-,,,87,087
B8_T3,203825.8647,3181814.784,-,/,-,-,-,,,87,087
B8_T3,203821.29,3181803.961,-,/,-,-,-,,,87,087
B8_T3,203801.3504,3181797.256,-,/,-,-,-,,,87,087
B8_T3,203761.9831,3181769.119,-,/,-,-,-,,,87,087
B8_T3,203735.0845,3181734.413,-,/,-,-,-,,,87,087
B8_T3,203715.7031,3181700.858,-,/,-,-,-,,,87,087
B8_T3,203693.3525,3181701.556,-,/,-,-,-,,,87,087
B8_T3,203687.0754,3181694.67,-,/,-,-,-,,,87,087
B8_T3,203609.3341,3181659.723,-,/,-,-,-,,,87,087
B8_T3,203600.2025,3181597.009,-,/,-,-,-,,,87,087
B8_T3,203567.78,3181595.889,-,/,-,-,-,,,87,087
B8_T3,203537.8098,3181600.342,-,/,-,-,-,,,87,087
B8_T3,203495.5056,3181596.845,-,/,-,-,-,,,87,087
B8_T3,203483.95,3181583.359,-,/,-,-,-,,,87,087
B8_T3,203483.3407,3181568.191,-,/,-,-,-,,,87,087
B8_T3,203470.0127,3181542.597,-,/,-,-,-,,,87,087
B8_T3,203454.6189,3181530.759,-,/,-,-,-,,,87,087
B8_T3,203367.2379,3181533.605,-,/,-,-,-,,,87,087
B8_T3,203335.9246,3181538.861,-,/,-,-,-,,,87,087
B8_T3,203328.3896,3181536.303,-,/,-,-,-,,,87,087
B8_T3,203313.1077,3181541.721,-,/,-,-,-,,,87,087
B8_T3,203255.0967,3181500.048,-,/,-,-,-,,,87,087
B8_T3,203234.6406,3181503.495,-,/,-,-,-,,,87,087
B8_T3,203212.1332,3181516.022,-,/,-,-,-,,,87,087
B8_T3,203199.0417,3181516.063,-,/,-,-,-,,,87,087
B8_T3,203188.0518,3181493.142,-,/,-,-,-,,,87,087
B8_T3,203167.8224,3181480.074,-,/,-,-,-,,,87,087
B8_T3,203160.1842,3181469.635,-,/,-,-,-,,,87,087
B8_T3,203128.8672,3181447.514,-,/,-,-,-,,,87,087
B8_T3,203095.9867,3181435.65,-,/,-,-,-,,,87,087
B8_T3,203081.0494,3181424.259,-,/,-,-,-,,,87,087
B8_T3,203056.2059,3181412.757,-,/,-,-,-,,,87,087
B8_T3,203029.1076,3181405.338,-,/,-,-,-,,,87,087
B8_T3,203010.1099,3181395.187,-,/,-,-,-,,,87,087
B8_T3,202965.9439,3181404.567,-,/,-,-,-,,,87,087
B8_T3,202914.4079,3181394.514,-,/,-,-,-,,,87,087
B8_T3,202898.3612,3181395.526,-,/,-,-,-,,,87,087
B8_T3,202879.3833,3181403.751,-,/,-,-,-,,,87,087
B8_T3,202834.1344,3181406.5,-,/,-,-,-,,,87,087
B8_T3,202789.2855,3181419.511,-,/,-,-,-,,,87,087
B8_T3,202779.2358,3181414.721,-,/,-,-,-,,,87,087
B8_T3,202739.3192,3181418.785,-,/,-,-,-,,,87,087
B8_T3,202724.3082,3181411.343,-,/,-,-,-,,,87,087
B8_T3,202704.332,3181407.715,-,/,-,-,-,,,87,087
B8_T3,202675.7207,3181427.033,-,/,-,-,-,,,87,087
B8_T3,202655.0697,3181425.476,-,/,-,-,-,,,87,087
B8_T3,202642.4999,3181428.153,-,/,-,-,-,,,87,087
B8_T3,202603.1203,3181423.637,-,/,-,-,-,,,87,087
B8_T3,202578.4824,3181431.595,-,/,-,-,-,,,87,087
B8_T3,202557.6807,3181432.178,-,/,-,-,-,,,87,087
B8_T3,202539.4316,3181436.541,-,/,-,-,-,,,87,087
B8_T3,202518.5321,3181430.244,-,/,-,-,-,,,87,087
B8_T3,202481.3754,3181432.689,-,/,-,-,-,,,87,087
B8_T3,202462.4501,3181428.171,-,/,-,-,-,,,87,087
B8_T3,202381.0884,3181424.237,-,/,-,-,-,,,87,087
B8_T3,202364.5995,3181414.437,-,/,-,-,-,,,87,087
B8_T3,202341.3011,3181409.063,-,/,-,-,-,,,87,087
B8_T3,202327.9297,3181409.748,-,/,-,-,-,,,87,087
B8_T3,202310.257,3181391.384,-,/,-,-,-,,,87,087
B8_T3,202281.1951,3181373.924,-,/,-,-,-,,,87,087
B8_T3,202268.2267,3181371.399,-,/,-,-,-,,,87,087
B8_T3,202107.3544,3181361.778,-,/,-,-,-,,,87,087
B8_T3,202077.2772,3181363.519,-,/,-,-,-,,,87,087
B8_T3,202050.1333,3181360.934,-,/,-,-,-,,,87,087
B8_T3,202012.8348,3181350.446,-,/,-,-,-,,,87,087
B8_T3,201975.8015,3181346.838,-,/,-,-,-,,,87,087
B8_T3,201950.5713,3181333.693,-,/,-,-,-,,,87,087
B8_T3,201933.2879,3181311.579,-,/,-,-,-,,,87,087
B8_T3,201900.5718,3181291.352,-,/,-,-,-,,,87,087
B8_T3,201860.2141,3181250.118,-,/,-,-,-,,,87,087
B8_T3,201828.1939,3181236.614,-,/,-,-,-,,,87,087
B8_T3,201799.094,3181216.512,-,/,-,-,-,,,87,087
B8_T3,201776.4462,3181180.093,-,/,-,-,-,,,87,087
B8_T3,203678.4387,3181692.684,-,/,-,-,-,CHANGE,,87,087
B8_T4,202728.2745,3181526.15,933.28,/,Livestock trail_Open,Grassland,4200,CHANGE,,88,088
B8_T4,202717.8115,3181531.436,-,/,-,-,-,,,88,088
B8_T4,202712.0583,3181540.188,-,/,-,-,-,,,88,088
B8_T4,202710.2598,3181563.371,-,/,-,-,-,,,88,088
B8_T4,202697.7209,3181586.688,-,/,-,-,-,,,88,088
B8_T4,202657.5183,3181620.8,-,/,-,-,-,,,88,088
B8_T4,202623.1127,3181668.81,-,/,-,-,-,,,88,088
B8_T4,202605.0916,3181688.535,-,/,-,-,-,,,88,088
B8_T4,202598.8946,3181704.273,-,/,-,-,-,,,88,088
B8_T4,202583.291,3181716.5,-,/,-,-,-,,,88,088
B8_T4,202541.8587,3181735.638,-,/,-,-,-,,,88,088
B8_T4,202512.7777,3181770.078,-,/,-,-,-,,,88,088
B8_T4,202488.9909,3181789.36,-,/,-,-,-,,,88,088
B8_T4,202483.0655,3181791.938,-,/,-,-,-,,,88,088
B8_T4,202461.9027,3181791.599,-,/,-,-,-,,,88,088
B8_T4,202385.575,3181834.89,-,/,-,-,-,,,88,088
B8_T4,202380.1593,3181843.282,-,/,-,-,-,,,88,088
B8_T4,202369.4418,3181884.153,-,/,-,-,-,,,88,088
B8_T4,202338.857,3181880.409,-,/,-,-,-,,,88,088
B8_T4,202326.5744,3181894.233,-,/,-,-,-,,,88,088
B8_T4,202301.3251,3181947.738,-,/,-,-,-,,,88,088
B8_T4,202283.9287,3181957.397,-,/,-,-,-,,,88,088
B8_T4,202259.162,3181997.862,-,/,-,-,-,,,88,088
B8_T4,202248.4272,3182050.263,-,/,-,-,-,,,88,088
B8_T4,202192.4745,3182090.308,-,/,-,-,-,,,88,088
B8_T4,202140.7348,3182122.088,-,/,-,-,-,,,88,088
B8_T4,202130.9244,3182156.356,-,/,-,-,-,,,88,088
B8_T4,202123.6784,3182167.565,-,/,-,-,-,,,88,088
B8_T4,202116.1376,3182198.245,-,/,-,-,-,,,88,088
B8_T4,202140.7348,3182122.088,-,/,-,-,-,CHANGE,,88,088
B8_T5,204107.7869,3181883.77,1767.9,/,Livestock trail_Open,"Grassland, Scrubland",4100,CHANGE,,89,089
B8_T5,204103.9526,3181910.508,-,/,-,-,-,,,89,089
B8_T5,204084.5332,3181949.66,-,/,-,-,-,,,89,089
B8_T5,204081.3439,3181994.47,-,/,-,-,-,,,89,089
B8_T5,204136.4901,3182023.664,-,/,-,-,-,,,89,089
B8_T5,204207.3921,3182088.225,-,/,-,-,-,,,89,089
B8_T5,204216.1367,3182103.964,-,/,-,-,-,,,89,089
B8_T5,204210.8317,3182139.199,-,/,-,-,-,,,89,089
B8_T5,204209.577,3182183.139,-,/,-,-,-,,,89,089
B8_T5,204231.1829,3182240.835,-,/,-,-,-,,,89,089
B8_T5,204246.8991,3182244.679,-,/,-,-,-,,,89,089
B8_T5,204343.8192,3182293.417,-,/,-,-,-,,,89,089
B8_T5,204387.8588,3182306.45,-,/,-,-,-,,,89,089
B8_T5,204420.4483,3182311.97,-,/,-,-,-,,,89,089
B8_T5,204435.1994,3182323.78,-,/,-,-,-,,,89,089
B8_T5,204491.3377,3182352.419,-,/,-,-,-,,,89,089
B8_T5,204516.7519,3182405.002,-,/,-,-,-,,,89,089
B8_T5,204550.0493,3182420.836,-,/,-,-,-,,,89,089
B8_T5,204655.4036,3182516.583,-,/,-,-,-,,,89,089
B8_T5,204756.5316,3182535.614,-,/,-,-,-,,,89,089
B8_T5,204770.2313,3182546.411,-,/,-,-,-,,,89,089
B8_T5,204782.2395,3182545.965,-,/,-,-,-,,,89,089
B8_T5,204798.0157,3182559.772,-,/,-,-,-,,,89,089
B8_T5,204811.8487,3182558.378,-,/,-,-,-,,,89,089
B8_T5,204818.8035,3182562.638,-,/,-,-,-,,,89,089
B8_T5,204823.3103,3182571.89,-,/,-,-,-,,,89,089
B8_T5,205008.9394,3182530.347,-,/,-,-,-,,,89,089
B8_T5,205172.7319,3182534.794,-,/,-,-,-,,,89,089
B8_T5,205277.7677,3182516.251,-,/,-,-,-,,,89,089
B8_T5,205433.4761,3182461.184,-,/,-,-,-,CHANGE,,89,089
B8_T6,204087.1391,3182807.888,2089.8,/,Valley bottom ,Scrubland,4400,CHANGE,,90,090
B8_T6,204092.1284,3183031.355,-,/,-,-,-,,,90,090
B8_T6,204028.8898,3183097.113,-,/,-,-,-,,,90,090
B8_T6,204038.9442,3183181.332,-,/,-,-,-,,,90,090
B8_T6,204099.6941,3183420.011,-,/,-,-,-,,,90,090
B8_T6,204016.299,3183799.633,-,/,-,-,-,,,90,090
B8_T6,203892.7475,3183926.852,-,/,-,-,-,,,90,090
B8_T6,203840.7418,3184168.404,-,/,-,-,-,,,90,090
B8_T6,203951.5845,3184318.691,-,/,-,-,-,,,90,090
B8_T6,203919.4003,3184425.105,-,/,-,-,-,,,90,090
B8_T6,203839.3371,3184569.698,-,/,-,-,-,,,90,090
B8_T6,203918.4434,3184717.5,-,/,-,-,-,,,90,090
B8_T6,204092.1284,3183031.355,-,/,-,-,-,,,90,090
B8_T6,204016.299,3183799.633,-,/,-,-,-,CHANGE,,90,090
B8_T7,203949.7168,3181267.675,1887.74,/,Livestock trail_Cliff,Scrubland,4000,CHANGE,,91,091
B8_T7,203948.8148,3181231.516,-,/,-,-,-,,,91,091
B8_T7,203944.2279,3181206.758,-,/,-,-,-,,,91,091
B8_T7,203929.5365,3181178.093,-,/,-,-,-,,,91,091
B8_T7,203889.7039,3181121.055,-,/,-,-,-,,,91,091
B8_T7,203877.2227,3181113.763,-,/,-,-,-,,,91,091
B8_T7,203890.6225,3181077.144,-,/,-,-,-,,,91,091
B8_T7,203920.2676,3181014.965,-,/,-,-,-,,,91,091
B8_T7,203976.623,3180989.533,-,/,-,-,-,,,91,091
B8_T7,204020.1677,3180944.978,-,/,-,-,-,,,91,091
B8_T7,204081.634,3180916.142,-,/,-,-,-,,,91,091
B8_T7,204229.7719,3180923.01,-,/,-,-,-,,,91,091
B8_T7,204339.7731,3180710.534,-,/,-,-,-,,,91,091
B8_T7,204262.1749,3180591.34,-,/,-,-,-,,,91,091
B8_T7,204269.1975,3180574.251,-,/,-,-,-,,,91,091
B8_T7,204268.3413,3180564.182,-,/,-,-,-,,,91,091
B8_T7,204275.9755,3180552.248,-,/,-,-,-,,,91,091
B8_T7,204279.8523,3180538.593,-,/,-,-,-,,,91,091
B8_T7,204288.1127,3180528.104,-,/,-,-,-,,,91,091
B8_T7,204294.3246,3180460.055,-,/,-,-,-,,,91,091
B8_T7,204307.6175,3180419.654,-,/,-,-,-,,,91,091
B8_T7,204324.8513,3180377.12,-,/,-,-,-,,,91,091
B8_T7,204360.1184,3180308.426,-,/,-,-,-,,,91,091
B8_T7,204365.372,3180291.082,-,/,-,-,-,,,91,091
B8_T7,204356.093,3180211.737,-,/,-,-,-,,,91,091
B8_T7,204360.4793,3180195.131,-,/,-,-,-,,,91,091
B8_T7,204372.1568,3180080.822,-,/,-,-,-,,,91,091
B8_T7,204389.1138,3180059.208,-,/,-,-,-,,,91,091
B8_T7,204411.0992,3180016.11,-,/,-,-,-,,,91,091
B8_T7,204435.2416,3179988.256,-,/,-,-,-,,,91,091
B8_T7,204450.4491,3179960.223,-,/,-,-,-,,,91,091
B8_T7,204456.0781,3179945.112,-,/,-,-,-,,,91,091
B8_T7,204455.1794,3179937.955,-,/,-,-,-,,,91,091
B8_T7,204517.942,3179817.054,-,/,-,-,-,,,91,091
B8_T7,204533.4846,3179800.228,-,/,-,-,-,,,91,091
B8_T7,204549.5002,3179789.928,-,/,-,-,-,,,91,091
B8_T7,204339.7731,3180710.534,-,/,-,-,-,,,91,091
B8_T7,204307.6175,3180419.654,-,/,-,-,-,CHANGE,,91,091
B8_T8,205607.282,3182752.948,1382.79,/,Livestock trail_Open,"Grassland, Scrubland",4200,CHANGE,,92,092
B8_T8,205542.4823,3182776.472,-,/,-,-,-,,,92,092
B8_T8,205480.6565,3182789.099,-,/,-,-,-,,,92,092
B8_T8,205463.333,3182790.012,-,/,-,-,-,,,92,092
B8_T8,205420.9278,3182758.919,-,/,-,-,-,,,92,092
B8_T8,205400.8764,3182767.168,-,/,-,-,-,,,92,092
B8_T8,205366.2105,3182804.569,-,/,-,-,-,,,92,092
B8_T8,205351.2564,3182812.788,-,/,-,-,-,,,92,092
B8_T8,205338.8727,3182828.421,-,/,-,-,-,,,92,092
B8_T8,205329.0077,3182860.104,-,/,-,-,-,,,92,092
B8_T8,205317.4182,3182935.005,-,/,-,-,-,,,92,092
B8_T8,205295.0197,3182963.58,-,/,-,-,-,,,92,092
B8_T8,205269.4684,3182974.089,-,/,-,-,-,,,92,092
B8_T8,205238.9254,3182971.266,-,/,-,-,-,,,92,092
B8_T8,205207.6289,3182975.131,-,/,-,-,-,,,92,092
B8_T8,205198.0313,3182970.811,-,/,-,-,-,,,92,092
B8_T8,205194.9239,3182958.779,-,/,-,-,-,,,92,092
B8_T8,205161.0968,3182913.84,-,/,-,-,-,,,92,092
B8_T8,205157.5617,3182917.972,-,/,-,-,-,,,92,092
B8_T8,205131.0833,3182919.648,-,/,-,-,-,,,92,092
B8_T8,205120.412,3182925.046,-,/,-,-,-,,,92,092
B8_T8,205100.1168,3182919.324,-,/,-,-,-,,,92,092
B8_T8,205086.9059,3182938.691,-,/,-,-,-,,,92,092
B8_T8,205047.4735,3182943.845,-,/,-,-,-,,,92,092
B8_T8,205011.9884,3182973.145,-,/,-,-,-,,,92,092
B8_T8,204974.5439,3182950.462,-,/,-,-,-,,,92,092
B8_T8,204957.6624,3182930.338,-,/,-,-,-,,,92,092
B8_T8,204882.7138,3182921.066,-,/,-,-,-,,,92,092
B8_T8,204842.8669,3182923.783,-,/,-,-,-,,,92,092
B8_T8,204807.5217,3182942.768,-,/,-,-,-,,,92,092
B8_T8,204806.5963,3182951.757,-,/,-,-,-,,,92,092
B8_T8,204776.3848,3182952.459,-,/,-,-,-,,,92,092
B8_T8,204762.5474,3182948.941,-,/,-,-,-,,,92,092
B8_T8,204737.9889,3182928.417,-,/,-,-,-,,,92,092
B8_T8,204723.9439,3182930.981,-,/,-,-,-,,,92,092
B8_T8,204703.8668,3182920.853,-,/,-,-,-,,,92,092
B8_T8,204688.3803,3183015.58,-,/,-,-,-,,,92,092
B8_T8,204636.9518,3183080.509,-,/,-,-,-,,,92,092
B8_T8,204614.9155,3183071.93,-,/,-,-,-,,,92,092
B8_T8,204582.7337,3183071.644,-,/,-,-,-,CHANGE,,92,092
B8_T9,203846.0203,3181376.58,4317.68,/,Livestock trail_Cliff,"Grassland, Scrubland",4307,CHANGE,,93,093
B8_T9,203751.145,3181426.323,-,/,-,-,-,,,93,093
B8_T9,203716.1369,3181412.196,-,/,-,-,-,,,93,093
B8_T9,203706.7868,3181415.196,-,/,-,-,-,,,93,093
B8_T9,203687.0187,3181433.973,-,/,-,-,-,,,93,093
B8_T9,203680.196,3181436.76,-,/,-,-,-,,,93,093
B8_T9,203667.8646,3181438.236,-,/,-,-,-,,,93,093
B8_T9,203649.4689,3181429.154,-,/,-,-,-,,,93,093
B8_T9,203637.4375,3181429.545,-,/,-,-,-,,,93,093
B8_T9,203621.4756,3181441.994,-,/,-,-,-,,,93,093
B8_T9,203604.4845,3181447.829,-,/,-,-,-,,,93,093
B8_T9,203585.6775,3181440.944,-,/,-,-,-,,,93,093
B8_T9,203583.759,3181433.851,-,/,-,-,-,,,93,093
B8_T9,203569.5884,3181414.944,-,/,-,-,-,,,93,093
B8_T9,203567.6685,3181403.936,-,/,-,-,-,,,93,093
B8_T9,203551.038,3181379.297,-,/,-,-,-,,,93,093
B8_T9,203524.319,3181351.348,-,/,-,-,-,,,93,093
B8_T9,203504.3664,3181343.264,-,/,-,-,-,,,93,093
B8_T9,203484.6019,3181309.109,-,/,-,-,-,,,93,093
B8_T9,203447.8078,3181194.719,-,/,-,-,-,,,93,093
B8_T9,203444.4766,3181160.183,-,/,-,-,-,,,93,093
B8_T9,203473.4667,3181140.762,-,/,-,-,-,,,93,093
B8_T9,203486.4,3181116.246,-,/,-,-,-,,,93,093
B8_T9,203505.2349,3181103.937,-,/,-,-,-,,,93,093
B8_T9,203528.1751,3181055.22,-,/,-,-,-,,,93,093
B8_T9,203542.5112,3181035.885,-,/,-,-,-,,,93,093
B8_T9,203579.1309,3181035.993,-,/,-,-,-,,,93,093
B8_T9,203629.2339,3180998.088,-,/,-,-,-,,,93,093
B8_T9,203665.2044,3180989.76,-,/,-,-,-,,,93,093
B8_T9,203685.4036,3180965.347,-,/,-,-,-,,,93,093
B8_T9,203711.9282,3180959.808,-,/,-,-,-,,,93,093
B8_T9,203744.4717,3180961.76,-,/,-,-,-,,,93,093
B8_T9,203758.1446,3180958.542,-,/,-,-,-,,,93,093
B8_T9,203768.9832,3180878.755,-,/,-,-,-,,,93,093
B8_T9,203775.4859,3180864.352,-,/,-,-,-,,,93,093
B8_T9,203776.4963,3180848.658,-,/,-,-,-,,,93,093
B8_T9,203794.5898,3180812.349,-,/,-,-,-,,,93,093
B8_T9,203805.6553,3180800.397,-,/,-,-,-,,,93,093
B8_T9,203807.1873,3180771.056,-,/,-,-,-,,,93,093
B8_T9,203802.6411,3180758.459,-,/,-,-,-,,,93,093
B8_T9,203805.225,3180712.643,-,/,-,-,-,,,93,093
B8_T9,203798.3159,3180687.255,-,/,-,-,-,,,93,093
B8_T9,203797.5004,3180664.233,-,/,-,-,-,,,93,093
B8_T9,203791.6144,3180651.02,-,/,-,-,-,,,93,093
B8_T9,203784.447,3180597.128,-,/,-,-,-,,,93,093
B8_T9,203788.6051,3180569.506,-,/,-,-,-,,,93,093
B8_T9,203799.0889,3180538.878,-,/,-,-,-,,,93,093
B8_T9,203829.4427,3180488.044,-,/,-,-,-,,,93,093
B8_T9,203829.4342,3180488.16,-,/,-,-,-,,,93,093
B8_T9,203829.4427,3180488.044,-,/,-,-,-,,,93,093
B8_T9,203830.028,3180479.999,-,/,-,-,-,,,93,093
B8_T9,203876.3392,3180395.714,-,/,-,-,-,,,93,093
B8_T9,203891.0998,3180296.666,-,/,-,-,-,,,93,093
B8_T9,203888.5025,3180260.633,-,/,-,-,-,,,93,093
B8_T9,203879.4915,3180227.701,-,/,-,-,-,,,93,093
B8_T9,203881.9732,3180214.406,-,/,-,-,-,,,93,093
B8_T9,203873.8462,3180176.588,-,/,-,-,-,,,93,093
B8_T9,203882.8138,3180146.594,-,/,-,-,-,,,93,093
B8_T9,203885.652,3180084.469,-,/,-,-,-,,,93,093
B8_T9,203879.239,3180068.591,-,/,-,-,-,,,93,093
B8_T9,203881.3302,3180036.075,-,/,-,-,-,,,93,093
B8_T9,203895.3858,3180024.326,-,/,-,-,-,,,93,093
B8_T9,203916.9683,3179992.969,-,/,-,-,-,,,93,093
B8_T9,203919.4347,3179981.319,-,/,-,-,-,,,93,093
B8_T9,203913.6367,3179966.086,-,/,-,-,-,,,93,093
B8_T9,203919.234,3179939.59,-,/,-,-,-,,,93,093
B8_T9,203937.4502,3179914.14,-,/,-,-,-,,,93,093
B8_T9,203954.1571,3179901.226,-,/,-,-,-,,,93,093
B8_T9,203980.1826,3179843.63,-,/,-,-,-,,,93,093
B8_T9,203981.8687,3179823.311,-,/,-,-,-,,,93,093
B8_T9,203968.6475,3179804.38,-,/,-,-,-,,,93,093
B8_T9,203963.0484,3179787.942,-,/,-,-,-,,,93,093
B8_T9,203961.8473,3179766.826,-,/,-,-,-,,,93,093
B8_T9,203947.524,3179753.884,-,/,-,-,-,,,93,093
B8_T9,203940.5414,3179738.169,-,/,-,-,-,,,93,093
B8_T9,203948.6742,3179706.913,-,/,-,-,-,,,93,093
B8_T9,203962.4968,3179681.472,-,/,-,-,-,,,93,093
B8_T9,203964.3986,3179672.115,-,/,-,-,-,,,93,093
B8_T9,203961.5764,3179647.535,-,/,-,-,-,,,93,093
B8_T9,203975.6498,3179631.304,-,/,-,-,-,,,93,093
B8_T9,203997.5397,3179613.925,-,/,-,-,-,,,93,093
B8_T9,204016.7511,3179590.189,-,/,-,-,-,,,93,093
B8_T9,204013.5833,3179566.52,-,/,-,-,-,,,93,093
B8_T9,204018.2631,3179548.407,-,/,-,-,-,,,93,093
B8_T9,204074.578,3179514.922,-,/,-,-,-,,,93,093
B8_T9,204130.292,3179465.848,-,/,-,-,-,,,93,093
B8_T9,204133.4713,3179437.396,-,/,-,-,-,,,93,093
B8_T9,204153.1119,3179413.426,-,/,-,-,-,,,93,093
B8_T9,204164.9638,3179384.279,-,/,-,-,-,,,93,093
B8_T9,204167.5144,3179361.729,-,/,-,-,-,,,93,093
B8_T9,204197.579,3179294.662,-,/,-,-,-,,,93,093
